,Rmax,RR,NL,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
13226,11,19,11,290.4340999057498,141.20586465824,176.78560676403674
13227,11,19,12,290.4340999057498,126.41002050240931,174.68055775087396
13228,11,19,13,290.4340999057498,111.66283794920297,172.46351718085987
13229,11,19,14,290.4340999057498,96.74582916530225,170.00051372994767
13230,11,18,0,290.4494227863842,290.4494227863842,291.0055096098619
13231,11,18,1,290.4494227863842,269.62574277560947,276.5018352436659
13232,11,18,2,290.4494227863842,260.1285856307242,260.32175999965625
13233,11,18,3,290.4494227863842,249.65414320793775,256.8855444014105
13234,11,18,4,290.4494227863842,236.9501529272913,246.94848847048252
13235,11,18,5,290.4494227863842,226.01586115030398,239.69655089743824
13236,11,18,6,290.4494227863842,214.74354972989,216.41895912194698
13237,11,18,7,290.4494227863842,202.44418487536464,210.33913202881143
13238,11,18,8,290.4494227863842,188.40925688698542,205.17599783704264
13239,11,18,9,290.4494227863842,173.2886227816823,195.2665526140662
13240,11,18,10,290.4494227863842,157.52274967119286,187.59474704502955
13241,11,18,11,290.4494227863842,141.47466833804611,179.66193024341956
13242,11,18,12,290.4494227863842,126.73744164793085,174.75525464304408
13243,11,18,13,290.4494227863842,111.87746408133803,172.57192035990082
13244,11,18,14,290.4494227863842,96.89379024902723,170.08947985904126
13245,11,17,0,290.4652687668979,290.4652687668979,291.0157404484782
13246,11,17,1,290.4652687668979,269.6423339829858,276.5120803538768
13247,11,17,2,290.4652687668979,260.15918287313343,260.3446498632893
13248,11,17,3,290.4652687668979,249.69191891269222,256.9152528521996
13249,11,17,4,290.4652687668979,237.04617040654142,246.51927573880877
13250,11,17,5,290.4652687668979,226.18615754467413,239.93733595829906
13251,11,17,6,290.4652687668979,215.01972113409363,216.47414182498164
13252,11,17,7,290.4652687668979,202.75188896422117,210.3864566682746
13253,11,17,8,290.4652687668979,188.78422676558742,205.23873380716492
13254,11,17,9,290.4652687668979,173.58334770001252,195.41828354769405
13255,11,17,10,290.4652687668979,157.83441927002056,186.57050975399508
13256,11,17,11,290.4652687668979,141.76349505636875,178.0996997663544
13257,11,17,12,290.4652687668979,127.01567601270693,174.81352726212282
13258,11,17,13,290.4652687668979,112.09202009111509,172.70096166818132
13259,11,17,14,290.4652687668979,97.03341468734168,170.1900653821215
13260,11,16,0,290.4824487980422,290.4824487980422,291.0264816577794
13261,11,16,1,290.4824487980422,269.66093529066836,276.5228866160515
13262,11,16,2,290.4824487980422,260.1895579394791,260.3722194190381
13263,11,16,3,290.4824487980422,249.7702278683046,256.9386177641036
13264,11,16,4,290.4824487980422,237.16419213636874,245.30976107948106
13265,11,16,5,290.4824487980422,226.3779872212921,239.36763431596253
13266,11,16,6,290.4824487980422,215.3131574138698,216.52373026731146
13267,11,16,7,290.4824487980422,203.0851555994863,210.4342856170232
13268,11,16,8,290.4824487980422,189.16896023680667,205.31775633003124
13269,11,16,9,290.4824487980422,173.8873346791912,195.54424164541558
13270,11,16,10,290.4824487980422,158.1550991359035,185.41656663705774
13271,11,16,11,290.4824487980422,142.06170099755894,177.17335080846053
13272,11,16,12,290.4824487980422,127.31695107236297,174.87867395555736
13273,11,16,13,290.4824487980422,112.36536437916618,172.44752641105327
13274,11,16,14,290.4824487980422,97.14385036741888,170.14184977378764
13275,11,15,0,290.49785681414585,290.49785681414585,291.0379783435448
13276,11,15,1,290.49785681414585,269.6821309229317,276.534308855722
13277,11,15,2,290.49785681414585,260.2173398011751,260.3997605404055
13278,11,15,3,290.49785681414585,249.8648434422699,256.95490456723667
13279,11,15,4,290.49785681414585,237.29936339974464,245.88041990598714
13280,11,15,5,290.49785681414585,226.57706992499007,239.70900708633232
13281,11,15,6,290.49785681414585,215.62345533595064,216.55387997066404
13282,11,15,7,290.49785681414585,203.46275996583512,210.4850623108472
13283,11,15,8,290.49785681414585,189.5480101613064,205.38882415443612
13284,11,15,9,290.49785681414585,174.19797410098838,195.58633034873617
13285,11,15,10,290.49785681414585,158.45836173560022,187.68923476042394
13286,11,15,11,290.49785681414585,142.36245093155262,177.2424298104136
13287,11,15,12,290.49785681414585,127.61602975368383,174.84617933118048
13288,11,15,13,290.49785681414585,112.68059111908694,172.6627031276856
13289,11,15,14,290.49785681414585,97.30290844947146,170.48127779046308
13290,11,14,0,290.50996377347275,290.50996377347275,291.05033742708287
13291,11,14,1,290.50996377347275,269.7066639857904,276.5464177090051
13292,11,14,2,290.50996377347275,260.2323310826858,260.4050705312263
13293,11,14,3,290.50996377347275,249.93038645602695,256.9675457229475
13294,11,14,4,290.50996377347275,237.43097789754114,246.3131627169527
13295,11,14,5,290.50996377347275,226.79365465877214,239.96050944648073
13296,11,14,6,290.50996377347275,215.95186843926365,216.58357927668015
13297,11,14,7,290.50996377347275,203.85164778958398,210.53409512755977
13298,11,14,8,290.50996377347275,189.92232954630938,205.4891735600144
13299,11,14,9,290.50996377347275,174.5491889565962,195.1870919617926
13300,11,14,10,290.50996377347275,158.7441038245261,187.6185509674036
13301,11,14,11,290.50996377347275,142.67356236096816,179.59616367051385
13302,11,14,12,290.50996377347275,127.92303715033009,174.86328932155854
13303,11,14,13,290.50996377347275,112.88891315412451,172.71990942272976
13304,11,14,14,290.50996377347275,97.4364331836758,170.30127129820227
13305,11,13,0,290.52350036659186,290.52350036659186,291.0634454946607
