,FRAC1,EXQC1,NDPC1,NMSC1
2019-03-27,2.8,3.231,5.322,4.17
2019-03-28,4.035,3.031,6.69,4.63
2019-03-29,4.487,2.565,4.429,3.732
2019-03-30,3.378,2.27,4.215,3.24
2019-03-31,2.847,2.164,4.186,3.335
2019-04-01,4.419,2.375,4.551,3.819
2019-04-02,3.815,2.886,5.268,5.447
2019-04-03,3.756,2.537,5.97,5.322
2019-04-04,8.643,2.572,5.737,4.564
2019-04-05,4.401,2.513,5.346,4.973
2019-04-06,3.715,2.253,5.033,4.214
2019-04-07,4.183,2.402,4.438,4.118
2019-04-08,5.093,2.981,6.106,5.295
2019-04-09,6.145,3.522,7.115,6.988
2019-04-10,5.22,2.922,7.115,4.925
2019-04-11,4.563,2.891,6.22,5.22
2019-04-12,4.027,2.472,4.953,4.234
2019-04-13,3.974,2.594,5.084,3.911
2019-04-14,5.082,3.179,5.232,4.421
2019-04-15,6.198,3.575,6.376,5.544
2019-04-16,5.854,2.849,6.895,5.091
2019-04-17,5.186,3.574,5.846,4.365
2019-04-18,5.903,3.653,5.603,5.758
2019-04-19,6.096,4.579,7.91,5.461
2019-04-20,7.678,4.828,8.997,7.781
2019-04-21,7.476,4.336,8.18,6.025
2019-04-22,6.617,4.483,8.152,6.234
2019-04-23,7.86,5.049,8.618,5.738
2019-04-24,8.756,6.315,9.477,8.574
2019-04-25,11.184,7.423,11.278,9.441
2019-04-26,12.333,7.877,13.305,9.52
2019-04-27,12.0,8.156,13.77,9.011
2019-04-28,11.595,7.139,12.574,8.511
2019-04-29,10.967,6.868,11.288,7.727
2019-04-30,10.459,6.6,10.242,7.344
2019-05-01,9.311,5.339,9.18,6.308
2019-05-02,8.744,5.26,8.539,6.061
2019-05-03,9.246,5.855,8.126,6.297
2019-05-04,9.855,6.189,9.523,6.312
2019-05-05,10.43,6.435,10.105,6.795
2019-05-06,10.92,6.46,9.926,6.958
2019-05-07,10.961,7.292,10.839,7.725
2019-05-08,11.755,7.288,11.037,7.564
2019-05-09,12.458,7.148,13.068,8.292
2019-05-10,11.128,6.44,11.286,7.124
2019-05-11,9.735,6.243,9.837,7.109
2019-05-12,11.041,7.017,10.605,7.488
2019-05-13,12.302,7.323,11.999,7.964
2019-05-14,12.643,7.472,12.402,8.335
2019-05-15,12.249,6.972,12.394,7.53
2019-05-16,12.034,6.766,13.857,9.056
2019-05-17,8.677,4.886,9.877,6.105
2019-05-18,7.581,4.65,7.548,5.389
2019-05-19,8.144,4.753,8.063,5.345
2019-05-20,6.996,3.647,7.068,4.222
2019-05-21,6.424,3.933,6.287,4.765
2019-05-22,6.28,3.33,7.952,4.784
2019-05-23,5.988,3.272,5.964,4.509
2019-05-24,5.6,3.164,5.598,4.093
2019-05-25,5.697,3.785,6.479,4.382
2019-05-26,6.096,4.363,7.226,5.398
2019-05-27,5.85,3.309,7.57,4.482
2019-05-28,5.484,3.458,5.319,4.235
2019-05-29,6.002,4.071,6.899,4.703
2019-05-30,6.723,4.481,10.284,6.537
2019-05-31,8.45,4.914,10.269,6.235
2019-06-01,7.632,4.655,8.928,6.235
2019-06-02,8.364,5.248,9.656,6.043
2019-06-03,9.299,6.273,10.323,9.149
2019-06-04,11.781,7.415,13.949,8.097
2019-06-05,14.39,8.826,15.927,11.721
2019-06-06,16.382,9.21,19.103,11.179
2019-06-07,15.439,8.075,19.013,9.599
2019-06-08,13.706,7.141,14.256,8.973
2019-06-09,13.257,6.949,12.647,6.692
2019-06-10,13.867,7.169,12.823,6.592
2019-06-11,14.776,7.687,13.259,8.674
2019-06-12,15.884,8.722,15.909,8.735
2019-06-13,17.095,8.363,17.784,8.982
2019-06-14,16.731,7.857,15.569,7.421
2019-06-15,16.442,7.455,14.972,7.351
2019-06-16,15.557,6.824,14.672,7.1
2019-06-17,14.543,6.441,14.846,8.184
2019-06-18,14.499,6.169,13.257,6.754
2019-06-19,14.89,6.441,13.224,6.85
2019-06-20,14.687,6.113,13.686,6.734
2019-06-21,13.74,5.224,14.104,5.99
2019-06-22,11.464,4.34,10.685,4.955
2019-06-23,10.9,4.063,7.364,4.281
2019-06-24,11.407,4.136,8.745,4.203
2019-06-25,10.424,3.806,9.691,4.199
2019-06-26,9.989,3.5,8.532,3.694
2019-06-27,8.996,3.062,7.928,3.516
2019-06-28,7.83,2.688,6.877,3.117
2019-06-29,7.042,2.204,5.154,2.61
2019-06-30,7.749,2.499,5.324,2.546
2019-07-01,7.996,2.605,6.713,2.314
2019-07-02,7.884,2.835,6.669,2.555
2019-07-03,7.72,2.445,6.124,3.0
2019-07-04,7.226,2.239,5.7,2.553
2019-07-05,7.168,2.219,6.239,2.519
2019-07-06,7.13,2.278,5.545,2.616
2019-07-07,6.745,2.245,5.913,2.417
2019-07-08,6.318,1.866,5.837,2.397
2019-07-09,6.781,1.787,5.276,1.765
2019-07-10,6.649,1.881,4.977,2.464
2019-07-11,6.204,1.98,5.101,2.173
2019-07-12,6.256,1.945,5.248,2.333
2019-07-13,6.42,1.793,5.002,2.365
2019-07-14,5.801,1.468,4.449,1.841
2019-07-15,5.75,1.475,4.355,2.039
2019-07-16,5.056,1.308,4.201,1.777
2019-07-17,5.064,1.239,2.679,1.811
2019-07-18,4.674,1.147,3.403,1.712
2019-07-19,4.564,1.193,3.396,1.587
2019-07-20,4.029,1.098,3.302,1.291
2019-07-21,4.384,1.101,2.774,1.47
2019-07-22,4.137,1.07,2.119,1.74
2019-07-23,3.705,0.95,2.389,1.197
2019-07-24,4.365,0.939,2.157,1.101
2019-07-25,4.619,1.085,2.375,1.101
2019-07-26,5.333,1.931,3.609,1.1
2019-07-27,4.696,1.267,2.003,1.137
2019-07-28,3.639,0.969,1.572,0.958
2019-07-29,3.164,0.829,1.784,1.071
2019-07-30,2.951,0.723,1.744,0.671
2019-07-31,2.407,0.613,0.718,0.833
2019-08-01,2.262,0.585,1.315,0.783
2019-08-02,2.038,0.516,0.666,0.723
2019-08-03,2.43,0.493,0.587,0.756
2019-08-04,1.823,0.463,0.971,0.663
2019-08-05,1.854,0.487,1.349,0.571
2019-08-06,1.862,0.439,1.153,0.815
2019-08-07,1.697,0.351,0.973,0.694
2019-08-08,1.755,0.468,1.015,0.694
2019-08-09,1.659,0.426,1.87,0.694
2019-08-10,1.347,0.426,1.121,0.694
2019-08-11,1.246,0.396,0.712,0.46
2019-08-12,1.366,0.313,0.415,0.51
2019-08-13,1.321,0.285,0.764,0.574
2019-08-14,1.156,0.294,0.625,0.598
2019-08-15,1.057,0.301,0.662,0.552
2019-08-16,1.135,0.32,1.281,0.485
2019-08-17,1.035,0.237,0.945,0.364
2019-08-18,1.087,0.328,1.158,0.714
2019-08-19,1.133,0.282,0.703,0.075
2019-08-20,1.092,0.288,0.548,0.409
2019-08-21,1.257,0.279,1.006,0.629
2019-08-22,0.997,0.251,0.165,0.324
2019-08-23,0.954,0.233,0.795,0.214
2019-08-24,0.983,0.248,1.108,0.322
2019-08-25,1.062,0.217,0.495,0.548
2019-08-26,0.964,0.277,1.012,0.453
2019-08-27,1.002,0.291,0.919,0.306
2019-08-28,0.995,0.188,0.015,0.361
2019-08-29,0.896,0.0,1.508,0.178
2019-08-30,0.87,0.281,0.99,0.23
2019-08-31,0.795,0.265,0.148,0.384
2019-09-01,0.568,0.194,1.09,0.422
2019-09-02,0.611,0.229,0.661,0.094
2019-09-03,0.795,0.226,0.294,0.86
2019-09-04,0.689,0.229,0.436,0.326
2019-09-05,0.724,0.161,0.554,0.35
2019-09-06,0.756,0.163,1.309,0.151
2019-09-07,0.602,0.208,0.764,0.087
2019-09-08,0.971,0.11,0.72,0.135
2019-09-09,0.688,0.203,0.851,0.212
2019-09-10,0.457,0.216,0.543,0.256
2019-09-11,0.327,0.177,0.227,0.192
2019-09-12,0.271,0.266,0.104,0.301
2019-09-13,0.388,0.214,0.201,0.294
2019-09-14,0.741,0.2,0.297,0.501
2019-09-15,0.116,0.2,0.55,0.185
2019-09-16,0.426,0.2,1.922,0.272
2019-09-17,0.409,0.2,0.068,0.271
2019-09-18,0.265,0.265,0.459,0.274
2019-09-19,0.321,0.292,0.317,0.213
2019-09-20,0.259,0.259,0.153,0.212
2019-09-21,0.42,0.238,0.637,0.212
2019-09-22,0.124,0.296,0.428,0.275
2019-09-23,0.358,0.277,0.385,0.298
2019-09-24,0.743,0.298,0.06,0.377
2019-09-25,0.115,0.331,0.219,0.298
2019-09-26,0.305,0.271,0.504,0.129
2019-09-27,0.462,0.302,1.138,0.156
2019-09-28,0.235,0.351,0.75,0.201
2019-09-29,0.311,0.306,0.215,0.115
2019-09-30,0.358,0.247,0.235,0.181
2019-10-01,0.184,0.142,0.248,0.192
2019-10-02,0.255,0.0,0.232,0.126
2019-10-03,0.3,0.076,0.296,0.23
2019-10-04,0.163,0.16,0.259,0.225
2019-10-05,0.169,0.165,0.138,0.147
2019-10-06,0.13,0.116,0.229,0.281
2019-10-07,0.141,0.15,0.194,0.281
2019-10-08,0.143,0.073,0.323,0.281
2019-10-09,0.095,0.123,0.973,0.281
2019-10-10,0.336,0.096,0.69,0.281
2019-10-11,0.237,0.132,0.389,0.3
2019-10-12,0.292,0.095,0.351,0.197
2019-10-13,0.478,0.123,0.347,0.196
2019-10-14,0.095,0.135,0.347,0.293
2019-10-15,0.593,0.125,0.347,0.199
2019-10-16,0.319,0.055,0.347,0.229
2019-10-17,0.251,0.161,0.346,0.229
2019-10-18,0.358,0.023,0.302,0.229
2019-10-19,0.304,0.0,0.302,0.228
2019-10-20,0.326,0.079,0.302,0.228
2019-10-21,0.405,0.22,0.303,-0.021
2019-10-22,0.152,0.165,0.303,0.172
2019-10-23,0.291,0.127,0.307,0.31
2019-10-24,0.256,0.161,0.76,0.202
2019-10-25,0.192,0.137,0.597,0.155
2019-10-26,0.239,0.166,0.485,0.155
2019-10-27,0.047,0.047,0.485,0.154
2019-10-28,0.313,0.1,0.485,0.124
2019-10-29,0.171,0.036,0.656,0.089
2019-10-30,0.294,0.0,0.284,0.09
2019-10-31,0.219,0.072,0.806,0.09
2019-11-01,0.026,0.098,0.166,0.141
2019-11-02,0.169,0.107,0.166,0.338
2019-11-03,0.274,0.118,0.166,0.076
2019-11-04,0.263,0.105,0.166,0.128
2019-11-05,0.257,0.06,0.166,0.156
2019-11-06,0.235,0.111,0.166,0.36
2019-11-07,0.295,0.084,0.166,0.36
2019-11-08,0.094,0.031,0.166,0.36
2019-11-09,0.221,0.035,0.166,0.15
2019-11-10,0.216,0.066,0.166,0.14
2019-11-11,0.434,0.082,0.165,0.111
2019-11-12,0.202,0.084,0.322,0.273
2019-11-13,0.141,0.063,0.129,0.098
2019-11-14,0.079,0.085,0.185,0.275
2019-11-15,0.198,0.088,0.185,0.024
2019-11-16,0.106,0.086,0.185,0.052
2019-11-17,0.183,0.101,0.185,0.19
2019-11-18,0.206,0.063,0.185,0.087
2019-11-19,0.198,0.111,0.186,0.086
2019-11-20,0.263,0.111,0.186,0.032
2019-11-21,0.247,0.062,0.186,0.295
2019-11-22,0.062,0.09,0.187,0.171
2019-11-23,0.213,0.133,0.187,0.189
2019-11-24,0.182,0.146,0.213,0.114
2019-11-25,0.175,0.057,0.254,0.092
2019-11-26,0.331,0.265,0.254,0.323
2019-11-27,0.686,0.0,0.255,0.614
2019-11-28,0.339,0.393,0.455,0.423
2019-11-29,0.532,0.045,0.491,0.296
2019-11-30,0.305,0.358,0.32,0.327
2019-12-01,1.213,1.569,1.611,2.4
2019-12-02,0.361,0.681,5.393,4.659
2019-12-03,0.66,0.56,1.739,1.243
2019-12-04,1.331,0.608,1.423,1.137
2019-12-05,0.863,0.455,0.895,0.939
2019-12-06,0.462,0.362,0.841,0.786
2019-12-07,1.646,0.817,1.564,1.866
2019-12-08,2.143,1.636,3.472,2.445
2019-12-09,1.253,0.668,1.58,1.059
2019-12-10,0.819,0.393,0.595,1.145
2019-12-11,0.704,0.416,0.553,0.672
2019-12-12,0.682,0.339,0.729,0.938
2019-12-13,0.706,0.556,1.189,0.924
2019-12-14,0.802,0.536,1.932,1.247
2019-12-15,0.598,0.318,1.038,0.907
2019-12-16,0.577,0.499,0.641,0.531
2019-12-17,0.406,0.341,0.644,0.552
2019-12-18,0.592,0.294,0.638,0.579
2019-12-19,0.711,0.489,0.599,0.399
2019-12-20,0.49,0.353,0.89,0.348
2019-12-21,0.547,0.257,0.47,0.452
2019-12-22,0.67,0.504,0.936,0.766
2019-12-23,0.966,0.581,1.018,0.895
2019-12-24,0.709,0.534,0.727,0.566
2019-12-25,0.563,0.428,1.14,0.507
2019-12-26,0.498,0.345,0.59,0.422
2019-12-27,0.473,0.321,0.55,0.539
2019-12-28,0.505,0.329,0.433,0.471
2019-12-29,0.239,0.329,1.234,0.388
2019-12-30,0.472,0.283,0.471,0.387
2019-12-31,0.47,0.282,0.459,0.537
2020-01-01,0.515,0.253,0.491,0.336
2020-01-02,0.535,0.258,0.581,0.362
2020-01-03,0.544,0.289,0.405,0.502
2020-01-04,0.493,0.285,1.046,0.355
2020-01-05,0.512,0.235,0.372,0.39
2020-01-06,0.516,0.277,0.658,0.365
2020-01-07,0.543,0.286,0.961,0.636
2020-01-08,0.374,0.29,0.45,0.495
2020-01-09,0.502,0.301,0.45,0.349
2020-01-10,0.463,0.229,0.321,0.423
2020-01-11,0.402,0.23,0.871,0.288
2020-01-12,0.442,0.309,0.15,0.347
2020-01-13,0.469,0.191,0.399,0.223
2020-01-14,0.422,0.289,0.322,0.586
2020-01-15,0.428,0.178,0.368,0.477
2020-01-16,0.747,0.357,0.4,0.935
2020-01-17,0.49,0.281,0.663,0.118
2020-01-18,0.455,0.26,0.663,0.461
2020-01-19,0.524,0.334,0.45,0.744
2020-01-20,0.459,0.312,0.447,0.557
2020-01-21,0.488,0.237,0.609,0.253
2020-01-22,0.417,0.265,0.609,0.252
2020-01-23,0.605,0.257,0.609,0.38
2020-01-24,0.446,0.255,0.609,0.65
2020-01-25,0.404,0.286,0.529,0.541
2020-01-26,0.696,0.349,0.873,1.172
2020-01-27,0.702,0.308,0.751,0.845
2020-01-28,0.583,0.321,1.243,0.754
2020-01-29,0.504,0.266,1.261,0.663
2020-01-30,0.52,0.296,0.388,0.409
2020-01-31,0.514,0.279,0.149,0.569
2020-02-01,0.54,0.309,0.821,0.577
2020-02-02,0.482,0.361,0.822,0.684
2020-02-03,0.533,0.288,0.771,0.483
2020-02-04,0.39,0.241,0.685,0.44
2020-02-05,0.551,0.248,0.144,0.517
2020-02-06,0.512,0.271,0.758,0.503
2020-02-07,0.514,0.234,0.272,0.515
2020-02-08,0.482,0.294,0.051,0.457
2020-02-09,0.538,0.27,0.569,0.501
2020-02-10,0.423,0.245,0.698,0.528
2020-02-11,0.557,0.26,0.174,0.422
2020-02-12,0.42,0.237,0.497,0.39
2020-02-13,0.595,0.24,0.488,0.545
2020-02-14,0.503,0.222,0.85,0.465
2020-02-15,0.516,0.371,0.603,0.422
2020-02-16,0.574,0.32,0.298,0.5
2020-02-17,0.664,0.237,0.934,0.675
2020-02-18,0.236,0.322,0.376,0.496
2020-02-19,0.99,0.294,0.906,0.483
2020-02-20,0.634,0.282,0.458,0.595
2020-02-21,0.547,0.251,0.913,0.627
2020-02-22,0.608,0.29,0.265,0.434
2020-02-23,0.618,0.308,0.775,0.612
2020-02-24,0.615,0.248,0.712,0.72
2020-02-25,0.674,0.3,0.324,0.626
2020-02-26,0.673,0.184,0.746,0.615
2020-02-27,0.783,0.362,0.846,0.854
2020-02-28,0.761,0.277,1.121,0.726
2020-02-29,0.45,0.34,1.117,0.74
2020-03-01,0.818,0.388,0.948,0.939
2020-03-02,0.528,0.381,1.124,0.521
2020-03-03,0.587,0.343,0.9,0.505
2020-03-04,0.467,0.308,0.755,0.733
2020-03-05,0.876,0.369,0.581,0.828
2020-03-06,0.741,0.376,1.03,0.75
2020-03-07,0.816,0.451,1.807,1.044
2020-03-08,0.584,0.43,1.055,0.857
2020-03-09,0.647,0.305,0.642,0.702
2020-03-10,0.547,0.357,1.192,0.577
2020-03-11,0.669,0.371,0.923,0.558
2020-03-12,0.609,0.339,0.49,0.855
2020-03-13,0.68,0.342,1.244,0.851
2020-03-14,0.908,0.443,1.183,1.355
2020-03-15,1.101,1.096,2.843,2.724
2020-03-16,1.858,2.904,5.473,5.487
2020-03-17,1.033,0.898,3.09,1.907
2020-03-18,0.895,0.898,1.81,1.187
2020-03-19,0.929,0.911,1.628,1.115
2020-03-20,0.736,0.589,1.582,0.875
2020-03-21,1.002,0.685,1.443,0.923
2020-03-22,0.933,0.694,0.787,0.96
2020-03-23,1.009,0.632,1.415,0.975
2020-03-24,1.0,0.719,1.956,1.184
2020-03-25,1.262,0.844,1.624,1.206
2020-03-26,1.018,0.781,1.533,0.983
2020-03-27,0.847,0.613,1.514,0.89
2020-03-28,0.853,0.595,1.007,0.692
2020-03-29,0.844,0.662,1.399,0.993
2020-03-30,0.895,0.553,0.947,0.913
2020-03-31,1.149,0.62,1.538,0.778
2020-04-01,1.314,0.744,1.513,1.231
2020-04-02,1.372,0.819,2.586,1.372
2020-04-03,1.152,0.783,1.833,1.317
2020-04-04,1.186,0.82,1.682,1.227
2020-04-05,2.119,3.601,2.868,3.329
2020-04-06,3.17,3.744,6.874,4.127
2020-04-07,1.982,2.137,3.713,2.229
2020-04-08,1.997,1.501,2.866,2.07
2020-04-09,2.247,1.538,3.577,2.431
2020-04-10,2.1,1.266,3.176,2.264
2020-04-11,1.95,1.476,3.521,2.319
2020-04-12,2.592,1.502,3.324,3.078
2020-04-13,2.816,1.749,4.443,3.068
2020-04-14,2.588,1.571,4.107,2.72
2020-04-15,2.684,1.531,3.059,2.68
2020-04-16,3.081,1.827,4.189,2.99
2020-04-17,3.176,2.095,4.685,3.243
2020-04-18,3.475,2.069,5.933,4.105
2020-04-19,3.257,1.78,4.129,3.121
2020-04-20,2.95,1.845,4.453,3.065
2020-04-21,2.38,1.541,3.492,2.416
2020-04-22,3.341,1.898,2.785,2.862
2020-04-23,4.138,2.579,4.673,4.059
2020-04-24,5.164,3.216,5.584,4.326
2020-04-25,5.915,3.654,5.924,5.468
2020-04-26,7.374,3.757,7.053,3.669
2020-04-27,4.414,3.907,6.443,4.598
2020-04-28,6.852,4.012,6.173,4.789
2020-04-29,7.905,4.595,8.158,5.828
2020-04-30,7.707,4.483,8.998,5.61
2020-05-01,6.925,3.826,8.722,5.608
2020-05-02,6.269,3.296,6.388,4.649
2020-05-03,5.948,2.969,6.014,3.933
2020-05-04,5.453,2.608,5.747,3.608
2020-05-05,5.926,2.597,4.876,3.329
2020-05-06,4.834,2.764,4.91,3.015
2020-05-07,5.689,2.796,4.742,3.09
2020-05-08,6.344,3.059,5.337,3.255
2020-05-09,6.753,3.211,5.783,3.616
2020-05-10,7.053,3.162,7.158,3.656
2020-05-11,6.283,2.782,7.239,3.444
2020-05-12,5.141,2.416,5.902,3.394
2020-05-13,4.255,1.853,4.236,2.303
2020-05-14,3.674,1.674,3.191,1.675
2020-05-15,3.304,1.415,2.758,3.014
2020-05-16,4.369,1.731,2.165,1.928
2020-05-17,5.045,2.182,4.676,2.189
2020-05-18,8.11,5.22,8.293,2.861
2020-05-19,5.78,2.975,8.387,5.114
2020-05-20,4.201,2.171,4.961,3.545
2020-05-21,3.664,2.017,3.918,2.54
2020-05-22,3.703,1.832,4.559,2.914
2020-05-23,3.227,1.667,3.81,2.588
2020-05-24,3.542,1.936,3.111,2.311
2020-05-25,3.966,1.748,3.212,2.375
2020-05-26,4.649,2.013,4.289,2.154
2020-05-27,5.739,2.191,5.024,3.354
2020-05-28,5.454,2.058,5.498,2.934
2020-05-29,5.452,1.841,5.069,2.975
2020-05-30,4.587,1.832,4.758,2.557
2020-05-31,3.806,1.448,4.16,2.251
2020-06-01,3.524,1.244,2.956,2.035
2020-06-02,3.322,1.095,2.831,1.814
2020-06-03,3.301,1.075,2.05,1.641
2020-06-04,3.305,1.121,2.633,1.656
2020-06-05,3.504,1.035,3.454,1.722
2020-06-06,2.845,1.034,2.515,1.671
2020-06-07,2.265,0.868,2.732,1.548
2020-06-08,2.119,0.742,1.002,1.387
2020-06-09,1.707,0.632,1.026,1.26
2020-06-10,1.884,0.587,1.29,1.171
2020-06-11,1.871,0.576,1.245,1.093
2020-06-12,2.007,0.62,1.927,0.945
2020-06-13,1.9,0.734,1.713,0.886
2020-06-14,1.867,0.641,1.498,0.756
2020-06-15,1.393,0.506,0.817,0.903
2020-06-16,1.781,0.548,1.499,0.805
2020-06-17,1.751,0.554,0.775,0.637
2020-06-18,1.737,0.502,0.432,0.713
2020-06-19,1.605,0.487,1.08,0.718
2020-06-20,1.375,0.466,0.971,0.765
2020-06-21,1.68,0.421,1.311,0.662
2020-06-22,1.828,0.495,0.35,0.594
2020-06-23,1.33,0.507,0.562,0.599
2020-06-24,2.223,0.491,0.874,0.595
2020-06-25,1.598,0.403,1.485,0.557
2020-06-26,1.614,0.427,0.563,0.541
2020-06-27,1.258,0.384,0.296,0.434
2020-06-28,1.287,0.349,1.955,0.38
2020-06-29,1.242,0.336,0.519,0.315
2020-06-30,0.96,0.282,0.474,0.404
2020-07-01,0.977,0.264,0.168,0.379
2020-07-02,0.925,0.21,0.88,0.262
2020-07-03,0.614,0.201,0.902,0.214
2020-07-04,0.555,0.243,0.269,0.306
2020-07-05,0.762,0.202,0.392,0.333
2020-07-06,0.783,0.147,0.596,0.127
2020-07-07,0.54,0.061,0.541,0.398
2020-07-08,0.515,0.211,0.275,0.357
2020-07-09,0.619,0.27,0.59,0.336
2020-07-10,0.578,0.367,0.618,0.489
2020-07-11,0.328,0.368,0.564,0.523
2020-07-12,0.601,0.404,0.506,0.536
2020-07-13,0.609,0.39,0.426,0.499
2020-07-14,0.65,0.409,0.41,0.455
2020-07-15,0.604,0.426,0.394,0.38
2020-07-16,0.538,0.394,0.378,0.389
2020-07-17,0.514,0.241,0.362,0.163
2020-07-18,0.444,0.387,0.349,0.145
2020-07-19,0.505,0.369,0.34,0.19
2020-07-20,0.508,0.403,0.443,0.154
2020-07-21,0.383,0.337,0.443,0.088
2020-07-22,0.501,0.167,0.443,0.19
2020-07-23,0.329,0.134,0.435,0.181
2020-07-24,0.466,0.123,0.399,0.183
2020-07-25,0.245,0.131,0.132,0.176
2020-07-26,0.402,0.108,0.224,0.161
2020-07-27,0.315,0.097,0.14,0.158
2020-07-28,0.332,0.137,0.193,0.162
2020-07-29,0.304,0.0,0.201,0.158
2020-07-30,0.37,0.089,0.207,0.105
2020-07-31,0.443,0.092,0.258,0.192
2020-08-01,0.242,0.102,0.264,0.109
2020-08-02,0.396,0.094,0.263,0.298
2020-08-03,0.304,0.075,0.251,0.166
2020-08-04,0.446,0.101,0.221,0.139
2020-08-05,0.206,0.088,0.197,0.137
2020-08-06,0.29,0.093,0.325,0.147
2020-08-07,0.068,0.049,0.325,0.147
2020-08-08,0.225,0.109,0.32,0.146
2020-08-09,0.305,0.056,0.32,0.146
2020-08-10,0.23,0.077,0.311,0.146
2020-08-11,0.312,0.061,0.31,0.146
2020-08-12,0.325,0.0,0.301,0.145
2020-08-13,0.245,0.052,0.397,0.145
2020-08-14,0.316,0.109,0.408,0.119
2020-08-15,0.343,0.064,0.427,0.113
2020-08-16,0.276,0.111,0.106,0.113
2020-08-17,0.214,0.102,0.249,0.139
2020-08-18,0.218,0.055,0.25,0.139
2020-08-19,0.403,0.097,0.25,0.139
2020-08-20,0.217,0.017,0.25,0.137
2020-08-21,0.143,0.088,0.25,0.077
2020-08-22,0.289,0.081,0.248,0.077
2020-08-23,0.148,0.055,0.272,0.077
2020-08-24,0.192,0.08,0.006,0.077
2020-08-25,0.249,0.093,0.0,0.088
2020-08-26,0.193,0.086,0.0,0.088
2020-08-27,0.14,0.047,0.0,0.087
2020-08-28,0.248,0.056,0.0,0.094
2020-08-29,0.144,0.076,0.0,0.111
2020-08-30,0.109,0.096,0.0,0.054
2020-08-31,0.191,0.0,0.0,0.074
2020-09-01,0.058,0.069,0.007,0.055
2020-09-02,0.181,0.08,0.023,0.077
2020-09-03,0.261,0.073,0.031,0.073
2020-09-04,0.26,0.12,-0.157,0.071
2020-09-05,0.231,0.013,-0.157,0.07
2020-09-06,0.178,0.132,-0.122,0.182
2020-09-07,0.112,0.052,0.11,0.092
2020-09-08,0.119,0.081,-0.089,-0.006
2020-09-09,0.059,0.071,0.408,-0.018
2020-09-10,0.078,0.088,0.458,0.077
2020-09-11,0.036,0.069,0.135,0.038
2020-09-12,0.068,0.082,0.135,0.148
2020-09-13,0.041,0.099,0.135,0.13
2020-09-14,0.067,0.096,0.135,0.132
2020-09-15,0.087,0.127,0.135,0.11
2020-09-16,0.052,0.109,0.135,0.109
2020-09-17,0.053,0.083,0.135,0.053
2020-09-18,0.265,0.149,0.199,0.054
2020-09-19,0.235,0.1,0.224,0.171
2020-09-20,0.326,0.112,0.005,0.096
2020-09-21,0.313,0.073,0.0,0.046
2020-09-22,0.26,0.0,0.0,0.024
2020-09-23,0.064,0.104,0.0,0.125
2020-09-24,0.076,0.1,0.006,0.14
2020-09-25,0.03,0.074,0.021,0.062
2020-09-26,0.095,0.088,0.036,0.048
2020-09-27,0.054,0.102,0.058,0.047
2020-09-28,0.055,0.046,0.065,0.046
2020-09-29,0.205,0.046,0.065,0.045
2020-09-30,0.14,0.046,0.065,0.047
2020-10-01,0.037,0.042,0.071,0.173
2020-10-02,0.028,0.04,0.203,0.325
2020-10-03,0.088,0.04,0.186,0.116
2020-10-04,0.086,0.04,0.123,0.11
2020-10-05,0.086,0.04,0.12,0.108
2020-10-06,0.085,0.04,0.119,0.421
2020-10-07,0.084,0.04,0.146,0.303
2020-10-08,0.135,0.04,0.14,0.148
2020-10-09,0.13,0.04,0.115,0.055
2020-10-10,0.091,0.04,0.092,0.04
2020-10-11,0.187,0.04,0.148,0.04
2020-10-12,0.142,0.041,0.151,0.039
2020-10-13,0.137,0.041,0.148,0.039
2020-10-14,0.109,0.04,0.146,0.039
2020-10-15,0.392,0.04,0.142,0.038
2020-10-16,0.18,0.04,0.14,0.038
2020-10-17,0.165,0.04,0.137,0.038
2020-10-18,0.163,0.04,0.131,0.045
2020-10-19,0.164,0.04,0.116,0.282
2020-10-20,0.045,0.04,0.328,0.147
2020-10-21,0.167,0.04,0.067,0.094
2020-10-22,0.218,0.04,0.141,0.235
2020-10-23,0.223,0.04,0.141,0.097
2020-10-24,0.044,0.04,0.141,0.207
2020-10-25,0.152,0.04,0.141,0.133
2020-10-26,0.085,0.041,0.126,0.125
2020-10-27,0.234,0.041,0.088,0.0
2020-10-28,0.166,0.042,0.057,0.0
2020-10-29,0.048,0.043,0.06,0.176
2020-10-30,0.128,0.042,0.074,0.06
2020-10-31,0.079,0.042,0.087,0.042
2020-11-01,0.089,0.041,0.022,0.189
2020-11-02,0.176,0.041,0.198,0.021
2020-11-03,0.193,0.041,0.008,0.184
2020-11-04,0.121,0.041,0.0,0.1
2020-11-05,0.144,0.041,0.0,0.147
2020-11-06,0.134,0.041,0.003,0.119
2020-11-07,0.107,0.044,-0.008,0.025
2020-11-08,0.178,0.058,0.269,0.057
2020-11-09,0.196,0.059,0.352,0.086
2020-11-10,0.098,0.057,0.265,0.062
2020-11-11,0.108,0.056,0.0,0.063
2020-11-12,0.353,0.056,0.017,0.067
2020-11-13,0.272,0.057,0.0,0.107
2020-11-14,0.04,0.058,0.008,0.039
2020-11-15,0.063,0.06,0.183,0.183
2020-11-16,0.028,0.058,0.004,0.087
2020-11-17,0.293,0.055,0.0,0.052
2020-11-18,0.183,0.069,0.762,0.276
2020-11-19,0.123,0.081,0.231,1.062
2020-11-20,0.463,0.074,0.432,0.043
2020-11-21,0.2,0.067,0.416,0.15
2020-11-22,0.003,0.061,0.068,0.105
